date,symbol,name,address,price_usd,volume_24h_usd,liquidity_usd,volume_7d_avg,volume_momentum_pct,volume_trend,volume_spike,volume_spike_label,price_change_pct,divergence_status,liquidity_trend_pct,liquidity_trend,momentum_signal
2025-10-03,JIFFPOM,Jiffpom,7Rw4dgDuwESJEcCAbhxAghLcmkXM5QotupWq8PPc1UeC,7.992e-06,72.02,13013.6,72.02,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-03,MoneyBear,The Money Bears,Eo2cfEkpeVZrKjRtG34WZc3qzyeZeXjCRGWsEs4JTaNH,5.48e-06,107.57,10229.08,107.57,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-03,UPC,Upcoin,DHSZ2zaQ2mNtTJFXH3iNUG1oWXr6ZFj4TyfqVdexpump,4.146e-06,12.31,8226.41,12.31,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-03,YOU,YOU can change your life.,3nJXYRGSFdfhVAg48cLE3iF3Hhda4CXqTt9XS56Mpump,7.724e-06,14.04,0.0,14.04,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-03,SUPRACOIN,GIVING CAR AWAY AT 10MIL MC!,LGiKAMtb4BuPdhpThjEbNWbDddqdM5FnxMMHqtzpump,1.098e-05,655.99,15171.81,671.8199999999999,-2.356285909916336,stable,False,,4.97131931166348,none,0.0,stable,HOLD
2025-10-03,HAROLD,Harold,3vgopg7xm3EWkXfxmWPUpcf7g939hecfqg18sLuXDzVt,0.004198,9412.73,609423.68,10483.099999999999,-10.2104339365264,stable,False,,4.897551224387797,none,0.0,stable,HOLD
2025-10-03,RWA,Real World Asses,7N8qk43L1PCcaqudkEasGpKqcunX1ChXYo2VB1g8bonk,8.42e-08,617.64,8497.09,716.0666666666666,-13.745461316450976,stable,False,,-20.41587901701323,none,0.0,stable,HOLD
2025-10-03,Hosico,Hosico Cat,HovYQgKum9HALgJmxGdESHNjsn3xezzio5HQVgiPHo1t,6.124e-06,840.06,10050.65,999.435,-15.946509778024584,stable,False,,2.373788030758961,none,0.0,stable,HOLD
2025-10-03,1Bull,One bull run to change your life,EVGox5PPxnFqTsMXMoUBSCUhszqK6UUYf9W7pkwfpump,7.962e-05,9516.66,37321.95,11667.470000000001,-18.434244956275876,stable,False,,-13.182859012103364,none,0.0,stable,HOLD
2025-10-03,AI4,AI⁴,CZkxnM5PNPak31JSFNzJ76CWcYRu4mgxvBwcHaBJpump,0.0003803,93795.47,121099.95,115869.17,-19.05053777462978,stable,False,,-12.13031423290204,none,0.0,stable,HOLD
2025-10-03,$CrepSol,Crepe on Solana,HW2B2wvyEir3iqvYbYqbHWyR7rA6DqCR3WQSy4USpump,2.995e-05,1083.37,22086.03,1387.07,-21.8950737886336,declining,False,,2.2184300341296925,none,0.0,stable,HOLD
2025-10-03,FLY,Nexa,9NcUwy9JVekfsY4UA62ZaTprn4TDnJZwp5B6vMAAtkzt,0.01551,53.22,8809.02,69.05333333333334,-22.929136899015266,declining,False,,-8.764705882352953,none,0.0,stable,HOLD
2025-10-03,grandma,101 Year Old Pumpfun Livestreamr,4CBToKTRKfBsv8RMfzMr6VfKQ8PLRYeG6RFGZmq4pump,1.201e-05,489.46,16353.97,715.72,-31.61292125412173,declining,False,,-5.0592885375494,none,0.0,stable,HOLD
2025-10-03,FARTLESS,FARTLESS COIN,FyrBf5xKg5EwKZ9pHvSpJeLLuCWBicTpm3VvZcsibonk,0.000937,826.18,3936.96,1371.1266666666668,-39.744443742129356,declining,False,,-6.093405492082593,none,0.0,stable,HOLD
2025-10-03,ORE,Ore Labs,4w4Kj3PmKjJWpsBVCNPeziC2ySdJ6A7cPfqnhyXxpump,4.351e-06,6.38,8418.78,11.525,-44.64208242950109,declining,False,,4.340527577937658,none,0.0,stable,HOLD
2025-10-03,Pochita,Pochita,CmLrhRd762bfytq6f3ZV5iuivN1Q8oyPw4evyW4Mbonk,5.839e-06,14.04,10130.64,47.39,-70.3734965182528,dead,False,,4.923629829290221,none,0.0,stable,HOLD
2025-10-03,AI20X,Ai20x.ai,DKffyw1oEVWR3ik7q7tb2shhmZ3jbTkRzT6R5banCxai,1.34,3.93,3029302.92,32.053333333333335,-87.7391846921797,dead,False,,3.875968992248069,none,0.0,stable,HOLD
2025-10-02,KENNY,KENNY KO,AkhHVVk58FmoS8h1fDWzHMZ9YrnqHcZi97mFzhjbpump,4.437e-06,6.7,8389.54,4.48,49.553571428571416,rising,False,,1.48673376029278,none,0.0,stable,WATCH
2025-10-02,PILL,PumpFun Pill,8z55m3BmsPkmDfi5b5dAomBvYi1cDmW92hrEJTLdpump,7.73e-06,48.33,11153.88,34.55,39.88422575976846,rising,False,,13.160591421461,none,0.0,stable,WATCH
2025-10-02,pibble,pibble,GS3pHMUtYSu5PPuDFey74frkiRQhPdvx8jEeN6Qzbonk,7.876e-06,10742.41,9789.19,8132.955,32.08495559117196,rising,False,,-47.38810955243821,bullish,0.0,stable,WATCH
2025-10-02,MINDWORMS,mindworms,iD9FqgeKmp58a4pTvh45MtKkHkudKNptFRdR8m6pump,4.682e-06,370.19,8662.39,284.625,30.06236275801493,rising,False,,-2.132107023411367,none,0.0,stable,WATCH
2025-10-02,Noxi,Noxi Labs AI,F2yfGhxEi7Hw2mr2XQ3MLrdamiPt2rkdMf8PSyAGpump,6.201e-06,48.25,10029.65,37.185,29.75662229393572,rising,False,,0.8948909860071463,none,0.0,stable,WATCH
2025-10-02,RWA,Real World Asses,7N8qk43L1PCcaqudkEasGpKqcunX1ChXYo2VB1g8bonk,1.058e-07,948.13,9485.74,765.28,23.89321555509095,rising,False,,4.7524752475247345,none,0.0,stable,WATCH
2025-10-02,NeverDie,MEMES WILL NEVER DIE,2Jz5Wf6PGs4x1dJH4FvfMcgEERTmPadLBDsFmtyCpump,4.046e-06,8.22,7945.7,6.640000000000001,23.795180722891565,rising,False,,-0.12342631449024921,none,0.0,stable,WATCH
2025-10-02,USDUT,unstable tether,3vz82EWYv8xnc7Cm7qSgERcpMeqw92PcX8PBz88npump,0.0006397,91492.08,166990.72,75042.515,21.92032743039063,rising,False,,19.592447186389972,none,0.0,stable,WATCH
2025-10-02,VIBECODER,Vibe Coding Meta,7PzU4m13VqkdgWcserfBdxX4cAPQXaZuFNuKarnT1deV,0.0001707,12397.99,61729.01,16337.974999999999,-24.115503910368325,declining,False,,16.201497617426817,bearish,0.0,stable,SELL
2025-10-02,CRND,Crundle,BVvSqvTb9ZVNEkP5UsamR1egAWSGEZiQDU42FS7mmoon,0.0001899,30591.85,71671.96,40979.56,-25.348515210997874,declining,False,,-13.9555958314454,none,0.0,stable,SELL
2025-10-02,BAR,BullArena,Et2bFLuPCW77hGW2g7UdrboPVuxatFZt4BaCzhCqpump,0.0002451,32230.12,63019.69,43259.625,-25.49607168346929,declining,False,,7.311733800350262,bearish,0.0,stable,SELL
2025-10-02,T-2049,Token 2049,2UfyNHveDrYDogW1LypkworjhYVEte8tLDqRTZbguPLx,0.0001522,59686.15,81765.93,84563.86,-29.418843936404983,declining,False,,99.86868023637561,bearish,0.0,stable,SELL
2025-10-02,ELIZABETH,Just Elizabeth Cat,DiiTPZdpd9t3XorHiuZUu4E1FoSaQ7uGN4q9YkQupump,0.001982,4.47,46.69,197128.38999999998,-99.99773244229306,dead,False,,14.831981460023158,bearish,0.0,stable,SELL
2025-10-02,YAO,YAO MING,VnqKnEybGaw6G5ZAdjvPDri5RzDLPXznqxBunG13GJE,0.0001425,8481.83,62061.65,4255.845,99.2983767030989,surging,False,,6.981981981981966,none,0.0,stable,HOLD
2025-10-02,67,67coin,2sjdF9vLNWkTpK2XgY2kVWCL4YTMu6vaVA4VxrzUpump,0.0002109,1008177.73,80684.73,524130.815,92.35230998581909,surging,False,,85.48812664907652,none,0.0,stable,HOLD
2025-10-02,DETECTIVE,Just can't prove it,14GMPMf3cRANLfJ9QYU19F5XogVGPjCB7f3NLACrpump,4.016e-05,110479.88,26675.7,58437.905,89.05516890107543,surging,False,,129.87979393245564,none,0.0,stable,HOLD
2025-10-02,Useless,Useless Coin,5NnL7oRMtVW3ZqAt95gJQs12Fbz2caCYh9rgy1kQpump,0.0002254,240068.21,73563.77,129529.31,85.33890900831635,surging,False,,292.1363952679193,none,0.0,stable,HOLD
2025-10-02,USEFUL,USEFUL COIN,HD3JBABeFkdZwUgKwhwJYqjLNrPWXEaDVfH4uMqRpump,0.0002239,88560.81,106667.13,50650.104999999996,74.84822588225633,surging,False,,44.17256922086283,none,0.0,stable,HOLD
2025-10-02,Mementoe,Mementoe,GCU5AT6U8bKYK76KBssLf5a3a3KoNoMGStaVdfeipump,4.421e-06,57.85,8326.25,33.65,71.91679049034177,surging,False,,-2.470769909552173,none,0.0,stable,HOLD
2025-10-02,Streamless,Streamless coin,C8Hyu6bjPtuaTJ4Fj6V6L99rhUkkCuKByNZTyXiCpump,5.858e-06,19.34,10152.23,12.84,50.62305295950156,surging,False,,8.1610044313146,none,0.0,stable,HOLD
2025-10-02,7,7 Coin,CAamcXXVWM8b8DcpcT2rpEwwfNfBD2MXjHjCwRDBpump,9.608e-06,142.45,12703.85,122.48499999999999,16.299955096542437,stable,False,,1.7257808364213867,none,0.0,stable,HOLD
2025-10-02,Bagwork,African Bagwork,6NVo6X8ouYRVoKRWe7Y9J6CT4pWZXDthSJCBZ3vgUg8z,5.157e-06,27.96,9636.36,25.525,9.539666993143985,stable,False,,1.7761989342806483,none,0.0,stable,HOLD
2025-10-02,CHARLIE,RIP CHARLIE KIRK,CEqFiJoB6HLncfeieBw3PKKm9wyqrpSHV3VH4qZApump,0.000433,74895.19,136357.94,68513.315,9.314795233598023,stable,False,,8.65746549560853,none,0.0,stable,HOLD
2025-10-02,walkusa,WALKING ACROSS AMERICA,3BrXeqzNKUKsM6MgkWFZX4E2cY8SiwYNwwmVzP2Rpump,8.279e-05,16684.65,40633.46,15608.300000000001,6.896010455975349,stable,False,,-1.099032373671005,none,0.0,stable,HOLD
2025-10-02,early,not wrong just early,7ukFzJA7V6f28YieCjXcEXqiK8tAfbyXyvK6b36pump,0.0002651,43778.32,69185.7,41280.604999999996,6.050577504859738,stable,False,,14.365832614322693,none,0.0,stable,HOLD
2025-10-02,SHITTER,SHITTERCOIN,GuLvigFjAm1yyReTk6EeboHNnLj1tCi62pzWLorxbonk,5.536e-05,69189.28,30755.91,65602.58499999999,5.467307423937651,stable,False,,24.236983842010762,none,0.0,stable,HOLD
2025-10-02,gib,gib,6FtbGaqgZzti1TxJksBV4PSya5of9VqA9vJNDxPwbonk,0.0004933,42042.81,182117.74,40019.07,5.056939104282029,stable,False,,2.6211774495527473,none,0.0,stable,HOLD
2025-10-02,1% Club,The 1% Club,HpQUbEAcHrhwSJyYfXLNZvJz9SBksRJJStn86gFdbonk,4.17e-06,835.04,6780.68,797.325,4.730191578089225,stable,False,,-9.130529527130093,none,0.0,stable,HOLD
2025-10-02,XBT,XBT,A8YHuvQBMAxXoZAZE72FyC8B7jKHo8RJyByXRRffpump,0.002344,295773.41,475031.37,286219.61,3.337926426494673,stable,False,,-3.618421052631582,none,0.0,stable,HOLD
2025-10-02,FLY,Nexa,9NcUwy9JVekfsY4UA62ZaTprn4TDnJZwp5B6vMAAtkzt,0.017,79.01,146.53,76.97,2.6503832662076214,stable,False,,12.43386243386244,none,0.0,stable,HOLD
2025-10-02,wSOL,Wrapped SOL,So11111111111111111111111111111111111111112,224.21,273677061.63,55970866.16,266629811.73000002,2.643084002600693,stable,False,,1.9553453685598798,none,0.0,stable,HOLD
2025-10-02,1dog,1 dog can change your life,8erRtd8mLgNcNoWy2bhMdTgZyXaRR6u7t2hyXRc1pump,1.501e-05,10375.88,16590.32,10114.64,2.582790885291022,stable,False,,11.185185185185187,none,0.0,stable,HOLD
2025-10-02,HAMSTERUN,Hamster Runner,FwYBWjDBDqqfLQYewPZm1Vv555ireHpgUyJP4rMYpump,4.434e-06,62.11,8548.65,60.595,2.500206287647497,stable,False,,-0.9604645968282255,none,0.0,stable,HOLD
2025-10-02,MOON,Moon Moon,99YFbXS6iA7s1qkRDTMBXEywtLNmrRtHtGKvNxpKWcdT,1.002e-05,1564.6,13469.47,1539.875,1.605649809237757,stable,False,,-0.19920318725099584,none,0.0,stable,HOLD
2025-10-02,1nu,1nu,44DNPJ2qisA7MMaUmKK5SXvAcPyV7bEzmnK7oYJkbonk,0.0002086,193233.18,57439.18,190861.575,1.242578554640965,stable,False,,13.123644251626887,none,0.0,stable,HOLD
2025-10-02,1cat,1 cat can change your life,8ghXDEBVbbYtfdV2cU8jpqsNmiZtDkSjBYmRzj8cpump,6.518e-06,99.0,0.0,99.0,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-02,GAZABOY,GAZA BOY,Fk6e19okXWGxtrHmXBLzkFeDPR2uuyeVYsqGyt89pump,4.533e-06,5.3,8495.11,5.3,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-02,MOCHI,MOCHI CULT,4ky1REfghVawQ6EPZGdx7zss5KNKStwE8swjii3uU5sD,1.659e-05,267.34,24574.96,267.34,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-02,MOONCOIN,MOON COIN,4h49bD28nPPLXWB1ZmP8JPuv4iKk3KzFpS8bSmGJpump,4.123e-06,5.57,8005.21,5.57,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-02,Pochita,Pochita,CmLrhRd762bfytq6f3ZV5iuivN1Q8oyPw4evyW4Mbonk,5.565e-06,80.74,9632.41,80.74,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-02,Supershiro,Super Shiro,B1PrDviUajpkxghL1v2w2P8jnxu3FNjcxUDdBNanPLyR,4.377e-06,5.79,8265.62,5.79,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-02,BLUB,Blub,HxMQWY4DLbUrPXyejuKvu2KJ618zdTRs9dXEuFGrpump,5.164e-06,54.46,9134.9,55.245000000000005,-1.4209430717712075,stable,False,,0.0,none,0.0,stable,HOLD
2025-10-02,SOL,Solana,9n4nbM75f5Ui33ZbPYXn59EwSgE8CGsHtAeTH5YFeJ9E,1593.7,2279.91,22034.24,2565.145,-11.119644308606341,stable,False,,0.011923364145816073,none,0.0,stable,HOLD
2025-10-02,AI20X,Ai20x.ai,DKffyw1oEVWR3ik7q7tb2shhmZ3jbTkRzT6R5banCxai,1.29,40.91,2920441.85,46.114999999999995,-11.286999891575407,stable,False,,2.3809523809523725,none,0.0,stable,HOLD
2025-10-02,FARTLESS,FARTLESS COIN,FyrBf5xKg5EwKZ9pHvSpJeLLuCWBicTpm3VvZcsibonk,0.0009978,1372.62,4060.69,1643.6,-16.486979800438064,stable,False,,8.385835324788182,none,0.0,stable,HOLD
2025-10-02,HOODIE,Hoodie,JFjfTn5VJkHpacwz7rbnGXDxRUCySZhZ2EdTkrAmoon,0.0003183,93.68,6074.85,150.15,-37.60905760905761,declining,False,,0.22040302267001266,none,0.0,stable,HOLD
2025-10-02,PILL,Getpilled,2JaJ353mgRVrGbrxsvHr17hseGtf1kD4ixErXGcNP1LL,6.992e-06,12.82,10804.01,27.30666666666666,-53.051757812499986,dead,False,,-9.547218628719278,none,0.0,stable,HOLD
2025-10-02,retail,retail,6jPg6gSrwtJyHWGTs7tUh2Zs1GzfKzHQNUGfAK1xpump,4.294e-06,5.48,8341.17,70.74,-92.25332202431439,dead,False,,0.3271028037383328,none,0.0,stable,HOLD
2025-10-02,obvious,in hindsight,EzcwA7anSrdoH1TMKjbBTd91GD7KwMco9kFZh1AApump,5.259e-06,3.91,9058.29,68.25,-94.27106227106228,dead,False,,0.0,none,0.0,stable,HOLD
2025-10-01,1,1 pill can change your life,qG9NJP4pgFxWWfpFWV7GcYkTKyafDGsnUGCDZLRpump,6.998e-06,1939.0,10485.2,5821.815,-66.69423538879198,dead,False,,-37.350044762757385,none,0.0,stable,SELL
2025-10-01,$CrepSol,Crepe on Solana,HW2B2wvyEir3iqvYbYqbHWyR7rA6DqCR3WQSy4USpump,2.93e-05,1690.77,21427.45,1690.77,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-01,1,1 pill can change your life,8wbfBYthc9fC4GsHgCtznZP1PAoXaZ8tnUGBtGMgpump,1.117e-05,9704.63,14555.56,9704.63,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-01,1% Club,The 1% Club,HpQUbEAcHrhwSJyYfXLNZvJz9SBksRJJStn86gFdbonk,4.589e-06,759.61,7112.64,759.61,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-01,19,Cult of 19,8AgJibpuXYU79bMSzhBv9BCUioxYkoeRVDYz3Tjopump,4.526e-06,642.75,8417.78,642.75,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-01,1Bull,One bull run to change your life,EVGox5PPxnFqTsMXMoUBSCUhszqK6UUYf9W7pkwfpump,9.171e-05,13818.28,39217.27,13818.28,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-01,1dog,1 dog can change your life,8erRtd8mLgNcNoWy2bhMdTgZyXaRR6u7t2hyXRc1pump,1.35e-05,9853.4,15495.85,9853.4,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-01,1nu,1nu,44DNPJ2qisA7MMaUmKK5SXvAcPyV7bEzmnK7oYJkbonk,0.0001844,188489.97,53951.15,188489.97,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-01,67,67coin,2sjdF9vLNWkTpK2XgY2kVWCL4YTMu6vaVA4VxrzUpump,0.0001137,40083.9,57379.59,40083.9,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-01,7,7 Coin,CAamcXXVWM8b8DcpcT2rpEwwfNfBD2MXjHjCwRDBpump,9.445e-06,102.52,12495.07,102.52,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-01,AI20X,Ai20x.ai,DKffyw1oEVWR3ik7q7tb2shhmZ3jbTkRzT6R5banCxai,1.26,51.32,2856793.86,51.32,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-01,AI4,AI⁴,CZkxnM5PNPak31JSFNzJ76CWcYRu4mgxvBwcHaBJpump,0.0004328,137942.87,126267.14,137942.87,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-01,APOLLO,Apollo AI,6k1rwsNMBwbRJrWck3sEVCjn4MvF9ty8A6iSGfxjxREV,1.986e-05,1893.86,9318.98,1893.86,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-01,AUSBAGWORK,AUSSIE BAG WORKERS,9h5y3WCqfeNt2fiAP7iM2ZRp9apFb58ipvTzcWi9pump,2.335e-05,864.15,23195.42,864.15,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-01,BAR,BullArena,Et2bFLuPCW77hGW2g7UdrboPVuxatFZt4BaCzhCqpump,0.0002284,54289.13,60028.37,54289.13,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-01,BLUB,Blub,HxMQWY4DLbUrPXyejuKvu2KJ618zdTRs9dXEuFGrpump,5.164e-06,56.03,9134.9,56.03,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-01,BULLCOIN,BULLCOIN,4Xs7RvaV3nbWBvb6yWjxvwPKkBxefXe1bPJcvnVspump,6.064e-06,10.79,9904.93,10.79,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-01,Bagwork,African Bagwork,6NVo6X8ouYRVoKRWe7Y9J6CT4pWZXDthSJCBZ3vgUg8z,5.067e-06,23.09,9463.24,23.09,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-01,CHARLIE,RIP CHARLIE KIRK,CEqFiJoB6HLncfeieBw3PKKm9wyqrpSHV3VH4qZApump,0.0003985,62131.44,129122.01,62131.44,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-01,CRND,Crundle,BVvSqvTb9ZVNEkP5UsamR1egAWSGEZiQDU42FS7mmoon,0.0002207,51367.27,74920.63,51367.27,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-01,DARE,DareCoin,4bLnK5YuJaqkVX4uWtJ1Qtx3XoZ8eHH37STXSwujpump,9.171e-06,1369.57,13685.87,1369.57,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-01,DETECTIVE,Just can't prove it,14GMPMf3cRANLfJ9QYU19F5XogVGPjCB7f3NLACrpump,1.747e-05,6395.93,17452.45,6395.93,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-01,DREAM,Dreamsync,B9zze29or7CJs1nBrigSCWSibfxvkmieFXcGg5cxbonk,0.001823,116997.28,191646.88,116997.28,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-01,ELIZABETH,Just Elizabeth Cat,DiiTPZdpd9t3XorHiuZUu4E1FoSaQ7uGN4q9YkQupump,0.001726,394252.31,231080.18,394252.31,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-01,FARTLESS,FARTLESS COIN,FyrBf5xKg5EwKZ9pHvSpJeLLuCWBicTpm3VvZcsibonk,0.0009206,1914.58,3898.87,1914.58,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-01,FARTWORM,FARTWORM,9zFU5vR7YNBzZU8HwJLUKjoDEonpgvHUdLbMgBa7pump,1.914e-05,2157.62,18082.41,2157.62,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-01,FLY,Nexa,9NcUwy9JVekfsY4UA62ZaTprn4TDnJZwp5B6vMAAtkzt,0.01512,74.93,135.9,74.93,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-01,HAMSTERUN,Hamster Runner,FwYBWjDBDqqfLQYewPZm1Vv555ireHpgUyJP4rMYpump,4.477e-06,59.08,8595.59,59.08,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-01,HAROLD,Harold,3vgopg7xm3EWkXfxmWPUpcf7g939hecfqg18sLuXDzVt,0.004002,11553.47,582527.48,11553.47,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-01,HOODIE,Hoodie,JFjfTn5VJkHpacwz7rbnGXDxRUCySZhZ2EdTkrAmoon,0.0003176,206.62,69742.26,206.62,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-01,Hosico,Hosico Cat,HovYQgKum9HALgJmxGdESHNjsn3xezzio5HQVgiPHo1t,5.982e-06,1158.81,9638.06,1158.81,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-01,IDIOT,IDIOT,GcPf1ZsZHvnjauhXoFvGMmc2gM73aJ63AYxYC6JAQVoG,2.614e-05,1997.97,22381.22,1997.97,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-01,Jewcat,Jewish Cat,7oBcd1aAkUjUTcfZsR3rQvnG5oMPDzjX9uDnRVn6pump,6.292e-06,205.44,0.0,205.44,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-01,KENNY,KENNY KO,AkhHVVk58FmoS8h1fDWzHMZ9YrnqHcZi97mFzhjbpump,4.372e-06,2.26,8259.79,2.26,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-01,LION,Loaded Lions,7kN5FQMD8ja4bzysEgc5FXmryKd6gCgjiWnhksjHCFb3,0.01617,62090.26,2118707.76,62090.26,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-01,MINDWORMS,mindworms,iD9FqgeKmp58a4pTvh45MtKkHkudKNptFRdR8m6pump,4.784e-06,199.06,8673.87,199.06,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-01,MOON,Moon Moon,99YFbXS6iA7s1qkRDTMBXEywtLNmrRtHtGKvNxpKWcdT,1.004e-05,1515.15,13286.19,1515.15,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-01,Mementoe,Mementoe,GCU5AT6U8bKYK76KBssLf5a3a3KoNoMGStaVdfeipump,4.533e-06,9.45,8438.99,9.45,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-01,NeverDie,MEMES WILL NEVER DIE,2Jz5Wf6PGs4x1dJH4FvfMcgEERTmPadLBDsFmtyCpump,4.051e-06,5.06,7946.58,5.06,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-01,Noxi,Noxi Labs AI,F2yfGhxEi7Hw2mr2XQ3MLrdamiPt2rkdMf8PSyAGpump,6.146e-06,26.12,9891.75,26.12,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-01,ORE,Ore Labs,4w4Kj3PmKjJWpsBVCNPeziC2ySdJ6A7cPfqnhyXxpump,4.17e-06,16.67,8050.02,16.67,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-01,PILL,Getpilled,2JaJ353mgRVrGbrxsvHr17hseGtf1kD4ixErXGcNP1LL,6.831e-06,20.77,10623.41,20.77,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-01,RAGEGUY,Rage Guy,GvV7sFu6FHJsSVXfpG7xqFnWar3c7YkcC74rqe7Bpump,0.001084,65188.66,165250.29,65188.66,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-01,REVIVE,reviving the memes,4Y6HDaV4374KstQX8qD1L35WiQDwHZaHLez8xs6GrKcf,5.906e-06,3.3,11302.56,3.3,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-01,RUECAT,Rue Cat,AMKKkovbUqr5cxmsg22KxTgaRXq6z4f8umrze4JKpump,0.0006872,57889.22,104399.63,57889.22,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-01,RWA,Real World Asses,7N8qk43L1PCcaqudkEasGpKqcunX1ChXYo2VB1g8bonk,1.01e-07,582.43,9274.73,582.43,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-01,SHITTER,SHITTERCOIN,GuLvigFjAm1yyReTk6EeboHNnLj1tCi62pzWLorxbonk,4.456e-05,62015.89,27850.99,62015.89,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-01,SOL,Solana,9n4nbM75f5Ui33ZbPYXn59EwSgE8CGsHtAeTH5YFeJ9E,1593.51,2850.38,14676.54,2850.38,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-01,SUPRACOIN,GIVING CAR AWAY AT 10MIL MC!,LGiKAMtb4BuPdhpThjEbNWbDddqdM5FnxMMHqtzpump,1.046e-05,687.65,14446.99,687.65,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-01,Streamless,Streamless coin,C8Hyu6bjPtuaTJ4Fj6V6L99rhUkkCuKByNZTyXiCpump,5.416e-06,6.34,9441.14,6.34,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-01,T-2049,Token 2049,2UfyNHveDrYDogW1LypkworjhYVEte8tLDqRTZbguPLx,7.615e-05,109441.57,65850.04,109441.57,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-01,USDUT,unstable tether,3vz82EWYv8xnc7Cm7qSgERcpMeqw92PcX8PBz88npump,0.0005349,58592.95,150951.1,58592.95,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-01,USEFUL,USEFUL COIN,HD3JBABeFkdZwUgKwhwJYqjLNrPWXEaDVfH4uMqRpump,0.0001553,12739.4,87542.91,12739.4,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-01,Useless,Useless Coin,5NnL7oRMtVW3ZqAt95gJQs12Fbz2caCYh9rgy1kQpump,5.748e-05,18990.41,36478.85,18990.41,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-01,VIBECODER,Vibe Coding Meta,7PzU4m13VqkdgWcserfBdxX4cAPQXaZuFNuKarnT1deV,0.0001469,20277.96,56442.08,20277.96,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-01,XBT,XBT,A8YHuvQBMAxXoZAZE72FyC8B7jKHo8RJyByXRRffpump,0.002432,276665.81,477817.5,276665.81,0.0,stable,False,,,none,0.0,stable,HOLD
2025-10-01,YAO,YAO MING,VnqKnEybGaw6G5ZAdjvPDri5RzDLPXznqxBunG13GJE,0.0001332,29.86,897.45,29.86,0.0,stable,False,,,none,0.0,stable,HOLD
